"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @timesofindia: PM @narendramodi today launched technology platform 'CHAMPIONS' which stands for Creation &amp; Harmonious Application of Mod…",FALSE,0,NA,2020-06-01 12:32:42,FALSE,NA,"1267433893503909890",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","antar_yatra",18,TRUE,FALSE,NA,NA
"2","RT @Dhasal_MH: i do not follow @narendramodi as well i had blocked him, dont want any moron on my TL",FALSE,0,NA,2020-06-01 12:32:42,FALSE,NA,"1267433892211916800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VK18_ABD17",7,TRUE,FALSE,NA,NA
"3","RT @JPNadda: I congratulate Hon PM Shri @NarendraModi &amp; his Cabinet for taking urgent actions in the 1st cabinet meeting of second year of…",FALSE,0,NA,2020-06-01 12:32:41,FALSE,NA,"1267433890420908032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KorpolePKumar",3,TRUE,FALSE,NA,NA
"4","@PMOIndia @narendramodi Respected Sir 
Have you ever thought of employing  the eligible medical graduates sitting I… https://t.co/GeGqV1GMrR",FALSE,0,"PMOIndia",2020-06-01 12:32:41,TRUE,"1267331506541703174","1267433889322196999","471741741","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Virendr00786771",0,FALSE,FALSE,NA,NA
"5","RT @AGbishnoe: #<U+090F><U+0915>_<U+0939><U+0940>_<U+092E><U+093E><U+0901><U+0917>_cbi
@narendramodi @RajCMO @ashokgehlot51 @BBCHindi @DrKumarVishwas @News18Rajasthan @aajtak 
We want justice <U+0001F64F><U+0001F64F>…",FALSE,0,NA,2020-06-01 12:32:41,FALSE,NA,"1267433887405408256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ranjeet61638191",161,TRUE,FALSE,NA,NA
"6","RT @PMOIndia: During the last six years, we in India have given top-most priority to reforms in health and medical education.  We are broad…",FALSE,0,NA,2020-06-01 12:32:38,FALSE,NA,"1267433877758410753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deyagondsamarth",1582,TRUE,FALSE,NA,NA
"7","RT @Sanju_Verma_: #InsolvencyandBankruptcyCode,of @narendramodi gov<U+0001F447>

Recovery rate@71.6% Vs 26.5%,

Resolution time down from 4.3Yrs under…",FALSE,0,NA,2020-06-01 12:32:38,FALSE,NA,"1267433877016059910",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pillairr",95,TRUE,FALSE,NA,NA
"8","RT @nitin_gadkari: The cabinet under the chairmanship of Hon'ble Prime Minister has taken historical decisions for MSME Sector, street vend…",FALSE,0,NA,2020-06-01 12:32:38,FALSE,NA,"1267433876843950080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Panjanya3",129,TRUE,FALSE,NA,NA
"9","@Dhasal_MH @narendramodi I do not follow @narendramodi
 i had blocked him , didn't want any moron tweet on my TL

Pass it on",FALSE,0,"Dhasal_MH",2020-06-01 12:32:37,FALSE,"1267433551697510405","1267433873526398977","3163083150","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DilMeHindustan",0,FALSE,FALSE,NA,NA
"10","I do not follow @narendramodi <U+0001F60E><U+0001F60E>

Pass it on. https://t.co/SYYxB51Zjd",FALSE,0,NA,2020-06-01 12:32:37,FALSE,NA,"1267433873270546433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Charmer3103",0,FALSE,FALSE,NA,NA
"11","@Ajaykumar00009 @ProudSecular @narendramodi But pappu and pinki launch will always fail, relaunch them, her fuse is missing.",FALSE,0,"Ajaykumar00009",2020-06-01 12:32:36,FALSE,"1267431766744129536","1267433868363268096","722300275","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ranjitpatna",0,FALSE,FALSE,NA,NA
"12","RT @LatoyaFerns: The @narendramodi Government must answer India, have infiltrators from the Chinese Army occupied and built roads and other…",FALSE,0,NA,2020-06-01 12:32:35,FALSE,NA,"1267433865141878784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spider_pravesh",2,TRUE,FALSE,NA,NA
"13","#ReformAndPerformSarkar
In the second term, the Modi Govt has improved corporate governance by slashing tax rates.… https://t.co/uPClLTZcSb",FALSE,0,NA,2020-06-01 12:32:35,TRUE,NA,"1267433865028595713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RenkyTrivedi",0,FALSE,FALSE,NA,NA
"14","RT @muscatphoto: I do not follow @narendramodi 

Pass it on",FALSE,0,NA,2020-06-01 12:32:35,FALSE,NA,"1267433864936341504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rashami62259663",22,TRUE,FALSE,NA,NA
"15","RT @THE_RONAK_D: Mlsu should promote students in higher class without exam 
@mlsu 
#mlsu_no_exam 
#Promote_ug_pg_student 
#noexams 
@PMOInd…",FALSE,0,NA,2020-06-01 12:32:35,FALSE,NA,"1267433861929197568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","no_1_sadiq",3,TRUE,FALSE,NA,NA
"16","@HardeepSPuri @DGCAIndia @MoCA_GoI @narendramodi @PMOIndia 
Pls restart international flights to countries that are… https://t.co/AbapLL3WWc",FALSE,0,"HardeepSPuri",2020-06-01 12:32:35,TRUE,"1267431647940665344","1267433861790621696","2289628938","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GnanPreethi",0,FALSE,FALSE,NA,NA
"17","@HardeepSPuri The assessments should've been done during Lockdown 1.0 thru Lockdown 4.0 so that #unlockone #Unlock1… https://t.co/GpF3oIuYmh",FALSE,0,"HardeepSPuri",2020-06-01 12:32:34,TRUE,"1267431659378483202","1267433859785863168","2289628938","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuRia2",0,FALSE,FALSE,NA,NA
"18","RT @timesofindia: PM @narendramodi launches technology platform 'Champions' to empower MSMEs 

READ: https://t.co/QMFpjHeokW https://t.co/x…",FALSE,0,NA,2020-06-01 12:32:34,FALSE,NA,"1267433858095595520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Adityar26516049",4,TRUE,FALSE,NA,NA
"19","RT @lancecorriea24: @narendramodi You coward don’t deserve to be a PM #StepDownModi",FALSE,0,NA,2020-06-01 12:32:32,FALSE,NA,"1267433851627896837",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aliraza19940",1,TRUE,FALSE,NA,NA
"20","I congratulate Hon PM Shri @NarendraModi &amp; his Cabinet for taking urgent actions in the 1st cabinet meeting of seco… https://t.co/bTCf5Heyl3",FALSE,8,NA,2020-06-01 12:32:32,TRUE,NA,"1267433850214518785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JPNadda",3,FALSE,FALSE,NA,NA
"21","RT @PMCBankCrisis: @narendramodi @PMOIndia #NirmalaSitharaman
Return #pmcbankdepositors money you have promised more over #BJP MLA @sardart…",FALSE,0,NA,2020-06-01 12:32:31,FALSE,NA,"1267433845663686657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnthonyDantas13",13,TRUE,FALSE,NA,NA
"22","RT @LatoyaFerns: We have had a robust friendship with Nepal since before Independence and even at the time that @INCIndia was at the helm o…",FALSE,0,NA,2020-06-01 12:32:31,FALSE,NA,"1267433844736573445",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spider_pravesh",1,TRUE,FALSE,NA,NA
"23","@swatantrabjp @narendramodi Sir please hume abhi tak pmksny ka 4th kist nhi milli hai hum ne cm help line me bhi co… https://t.co/WGOusa2EhH",FALSE,0,"swatantrabjp",2020-06-01 12:32:30,TRUE,"1267427345410871299","1267433841079263233","2231471756","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UdayRaj96533363",0,FALSE,FALSE,NA,NA
"24","RT @nitin_gadkari: The cabinet under the chairmanship of Hon'ble Prime Minister has taken historical decisions for MSME Sector, street vend…",FALSE,0,NA,2020-06-01 12:32:29,FALSE,NA,"1267433838881300481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GOUTAMB84853764",129,TRUE,FALSE,NA,NA
"25","#ReformAndPerformSarkar
The Modi Govt has enhanced the efficiency of Income Tax procedures. The most noteworthy is… https://t.co/j55PDbtksT",FALSE,0,NA,2020-06-01 12:32:29,TRUE,NA,"1267433836607967234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RenkyTrivedi",0,FALSE,FALSE,NA,NA
"26","RT @13Sahilbishnoi: #<U+090F><U+0915>_<U+0939><U+0940>_<U+092E><U+093E><U+0901><U+0917>_cbi          @ashokgehlot51 @AmitShah @narendramodi  justice for brave police officer Vishnudutt Bishnoi ht…",FALSE,0,NA,2020-06-01 12:32:29,FALSE,NA,"1267433836398477325",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ranjeet61638191",212,TRUE,FALSE,NA,NA
"27","RT @abhayksgurgaon: @nktaori @narendramodi @court_india @nsitharaman @unitechltd @Anoopmittal01 Why series of harassment for Unitech homebu…",FALSE,0,NA,2020-06-01 12:32:28,FALSE,NA,"1267433832220962816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ContrarianView",5,TRUE,FALSE,NA,NA
"28","In Ekta kapoor web series video that she shows a very ridiculous sex scene on Indian army.she should be arrest imme… https://t.co/mRDu27GWby",FALSE,0,NA,2020-06-01 12:32:27,TRUE,NA,"1267433831474139136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prakash63200199",0,FALSE,FALSE,NA,NA
"29","RT @PMOIndia: The country has seen rapid progress in setting up 22 more AIIMS.

Over the last five years, we have been able to add over 30,…",FALSE,0,NA,2020-06-01 12:32:26,FALSE,NA,"1267433826772570112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GaneshAapa",1076,TRUE,FALSE,NA,NA
"30","RT @PMOIndia: I want to state it clearly- violence, abuse and rude behaviour against front-line workers is not acceptable: PM @narendramodi",FALSE,0,NA,2020-06-01 12:32:26,FALSE,NA,"1267433824818016258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chetan98555328",5444,TRUE,FALSE,NA,NA
"31","RT @VickyIn7: I'll definitely not ever follow @narendramodi 
Pass it on",FALSE,0,NA,2020-06-01 12:32:25,FALSE,NA,"1267433821563215872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhrubojyotiRroy",1,TRUE,FALSE,NA,NA
"32","RT @PMOIndia: I want to state it clearly- violence, abuse and rude behaviour against front-line workers is not acceptable: PM @narendramodi",FALSE,0,NA,2020-06-01 12:32:25,FALSE,NA,"1267433820216647681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HemanthRD1",5444,TRUE,FALSE,NA,NA
"33","RT @nitin_gadkari: The cabinet under the chairmanship of Hon'ble Prime Minister has taken historical decisions for MSME Sector, street vend…",FALSE,0,NA,2020-06-01 12:32:23,FALSE,NA,"1267433814223130625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssmehta1758",129,TRUE,FALSE,NA,NA
"34","@PiyushGoyal @narendramodi This will be given to those who have existing loans with Banks. What about those who did… https://t.co/9R1CCHXdLy",FALSE,0,"PiyushGoyal",2020-06-01 12:32:23,TRUE,"1267427880679563266","1267433813719777281","1324334436","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BissenAnil",0,FALSE,FALSE,NA,NA
"35","#ReformAndPerformSarkar
In 2019, the Modi Govt introduced the Sabka Vishwas-Legacy Dispute Resolution Scheme. As of… https://t.co/rXTFLpn7zX",FALSE,0,NA,2020-06-01 12:32:23,TRUE,NA,"1267433813690314752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RenkyTrivedi",0,FALSE,FALSE,NA,NA
"36","@Sanjay46931202g @SumitDa82907453 @narendramodi There are various videos in youtube, they tell the whole process to… https://t.co/qfOqNWdLcl",FALSE,0,"Sanjay46931202g",2020-06-01 12:32:22,TRUE,"1267428465499750401","1267433809408135168","1251566525007327232","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SurajRa22351311",0,FALSE,FALSE,NA,NA
"37","@narendramodi   namaste Sir  I have request u Sir bharat me jitne bhi girls eligible hai ya divorcee hai ya widow h… https://t.co/xuTS9HebFD",FALSE,0,"narendramodi",2020-06-01 12:32:21,TRUE,NA,"1267433803993288707","18839785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NikhatS85270304",0,FALSE,FALSE,NA,NA
"38","@sojanjs @timesofindia @narendramodi Don't laugh. This is totally historic stuff. Never before has any Prime Minist… https://t.co/GTcHpBn3P5",FALSE,0,"sojanjs",2020-06-01 12:32:21,TRUE,"1267428396037963778","1267433803301060608","62752593","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrgnk",0,FALSE,FALSE,NA,NA
"39","RT @DentistAll: Dentist at every PHC.. @WHO @PMOIndia @ashokgehlot51 @SachinPilot @RahulGandhi @INCIndia @narendramodi @aajtak @ZeeNews @Ne…",FALSE,0,NA,2020-06-01 12:32:20,FALSE,NA,"1267433799157235713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sumitra76412617",35,TRUE,FALSE,NA,NA
"40","As upper limit moves up from 100 cr to 250 cr for #MSME classification, what happens to #ECLGS threshold? Does that… https://t.co/ghrjXd1BDT",FALSE,0,NA,2020-06-01 12:32:19,TRUE,NA,"1267433798070931456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndireshNP",0,FALSE,FALSE,NA,NA
"41","#ReformAndPerformSarkar
This article vividly explains the renewing the trust between industry and labour under the… https://t.co/Zg1ZXoYL8k",FALSE,0,NA,2020-06-01 12:32:19,TRUE,NA,"1267433797064077312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RenkyTrivedi",0,FALSE,FALSE,NA,NA
"42","RT @PMOIndia: The country has seen rapid progress in setting up 22 more AIIMS.

Over the last five years, we have been able to add over 30,…",FALSE,0,NA,2020-06-01 12:32:19,FALSE,NA,"1267433796313452544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chakshaysingh26",1076,TRUE,FALSE,NA,NA
"43","@HardeepSPuri @PMOIndia @narendramodi - we waited with patience for last 3 months , please start more flights to Ge… https://t.co/fAn7ihjmsc",FALSE,0,"HardeepSPuri",2020-06-01 12:32:19,TRUE,NA,"1267433794761523202","2289628938","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vaibhavhalde1",0,FALSE,FALSE,NA,NA
"44","@HarishChandraSr @narendramodi Shame on. MishandlingMalAdministrationFailedLeadership led to Disaster like situatio… https://t.co/A3S0er5GcQ",FALSE,0,"HarishChandraSr",2020-06-01 12:32:17,TRUE,"1267432067048095745","1267433790072217602","2996527220","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NitishShrivastv",0,FALSE,FALSE,NA,NA
"45","RT @LatoyaFerns: @RahulGandhi warned the @NarendraModi Government about #CoronaVirus on Feb 12, the Doklam issue before that, &amp; has sought…",FALSE,0,NA,2020-06-01 12:32:17,FALSE,NA,"1267433789438844930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spider_pravesh",1,TRUE,FALSE,NA,NA
"46","RT @PMOIndia: A nation like ours has to have proper medical infrastructure and medical education infrastructure.

Work is underway to ensur…",FALSE,0,NA,2020-06-01 12:32:16,FALSE,NA,"1267433783571218435",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Krishna35901251",897,TRUE,FALSE,NA,NA
"47","#ReformAndPerformSarkar
The Modi Govt worked hard to dismantle the complexities and simplify the tax regime. To kno… https://t.co/5b1CDhQhiJ",FALSE,1,NA,2020-06-01 12:32:16,TRUE,NA,"1267433781901717505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RenkyTrivedi",0,FALSE,FALSE,NA,NA
"48","RT @Dhasal_MH: I do not follow @narendramodi i had blocked him , didn't want any moron tweet on my TL

Pass it on https://t.co/kybUroVXIt",FALSE,0,NA,2020-06-01 12:32:15,FALSE,NA,"1267433777543942144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DilMeHindustan",1,TRUE,FALSE,NA,NA
"49","RT @PMOIndia: At such a time, the world is looking up to our doctors, nurses, medical staff and scientific community with hope and gratitud…",FALSE,0,NA,2020-06-01 12:32:13,FALSE,NA,"1267433772162711553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chakshaysingh26",693,TRUE,FALSE,NA,NA
"50","RT @dpradhanbjp: Oil and gas PSUs contributed more than <U+20B9>1000 crores in the #PMCARES fund to strengthen India’s response to #Covid19 and fu…",FALSE,0,NA,2020-06-01 12:32:13,FALSE,NA,"1267433769318957056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Venu76880942",40,TRUE,FALSE,NA,NA
"51","RT @PMOIndia: The virus may be an invisible enemy.

But our warriors, medical workers are invincible.

In the battle of Invisible vs Invinc…",FALSE,0,NA,2020-06-01 12:32:12,FALSE,NA,"1267433766089359361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SGreatindia",1119,TRUE,FALSE,NA,NA
"52","RT @BjpBiplab: @ShibaniDebnath9 @narendramodi @sanjayswadesh @tripura_cmo Good to see that your entire family is praying on the successfull…",FALSE,0,NA,2020-06-01 12:32:11,FALSE,NA,"1267433764545687554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sukanta16522607",50,TRUE,FALSE,NA,NA
"53","@narendramodi @NarendraModi @pmoindia @smritiirani @AkshayKumar @Swamy39 PlzHelpMe-My family hs no money2survive Co… https://t.co/IFhN0O78ws",FALSE,0,"narendramodi",2020-06-01 12:32:11,TRUE,"1267336572786970625","1267433763274981376","18839785","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VickyMaverick",0,FALSE,FALSE,NA,NA
"54","RT @Omkar_Raii: Under the visionary leadership of Hon’ble PM Sh. @NarendraModi ji &amp; Hon’ble MEIT Sh. @RSPrasad ji India has witnessed enorm…",FALSE,0,NA,2020-06-01 12:32:11,FALSE,NA,"1267433763262197765",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","s_subodh",95,TRUE,FALSE,NA,NA
"55","@narendramodi Please let countrymen know the truth &amp; failures of present dispensation? 

""ajaishukla-In a repeat of… https://t.co/FljZ8xQp4j",FALSE,0,"narendramodi",2020-06-01 12:32:11,TRUE,"1267373381164261376","1267433761223868417","18839785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JainJain54",0,FALSE,FALSE,NA,NA
"56","RT @BhowmikSobhan: @anvarlal @DrRPNishank @HRDMinistry @mygovindia @cbseindia29 @PIB_India @MIB_India @DDNewslive @narendramodi @AmitShah @…",FALSE,0,NA,2020-06-01 12:32:10,FALSE,NA,"1267433759508480001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhowmikSobhan",1,TRUE,FALSE,NA,NA
"57","RT @SaralPatel: I congratulate @narendramodi Ji for taking the bold and brave move to accept his failure and mismanagement and deciding to…",FALSE,0,NA,2020-06-01 12:32:09,FALSE,NA,"1267433755385507843",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iSecularIndian_",247,TRUE,FALSE,NA,NA
"58","@narendramodi R/Sir, Most humbly requesting that Education Loan for Medical Education should be given by Bank witho… https://t.co/eXK8ucV3Br",FALSE,0,"narendramodi",2020-06-01 12:32:09,TRUE,NA,"1267433753460248576","18839785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satyeshksharma",0,FALSE,FALSE,NA,NA
"59","RT @khan_aman007: Would @PMOIndia and @narendramodi  respond ,If I need details as a proof  through @rtiindia over its achievment as shown…",FALSE,0,NA,2020-06-01 12:32:08,FALSE,NA,"1267433750952108034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaifulI55427522",14,TRUE,FALSE,NA,NA
"60","RT @LatoyaFerns: @INCIndia Press Briefing:
Mr. Randeep Surjewala @rssurjewala seeks clarity from the @narendramodi Government on China's il…",FALSE,0,NA,2020-06-01 12:32:08,FALSE,NA,"1267433748254978049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spider_pravesh",1,TRUE,FALSE,NA,NA
"61","RT @PMOIndia: I want to state it clearly- violence, abuse and rude behaviour against front-line workers is not acceptable: PM @narendramodi",FALSE,0,NA,2020-06-01 12:32:07,FALSE,NA,"1267433746183213057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kabburshridhar",5444,TRUE,FALSE,NA,NA
"62","@Shailes75529416 @DV99999 @PMOIndia @narendramodi I want to explain is that you want me to debate with you 370,35a,… https://t.co/gJn46DHAjZ",FALSE,0,"Shailes75529416",2020-06-01 12:32:07,TRUE,"1267433248176721920","1267433745382019072","1087978393059119109","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Captain93856287",0,FALSE,FALSE,NA,NA
"63","RT @Akhiles40647687: @kpmaurya1 @narendramodi @nitin_gadkari @BJP4India @AmitShah #Upteachertransfer2020 
@myogiadityanath @drdwivedisatish…",FALSE,0,NA,2020-06-01 12:32:06,FALSE,NA,"1267433743809118208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeepakN43932481",20,TRUE,FALSE,NA,NA
"64","@mathewmantony @narendramodi Absolutely right",FALSE,0,"mathewmantony",2020-06-01 12:32:06,FALSE,"1266964994853396480","1267433740092862464","3255378426","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GayathriApattar",0,FALSE,FALSE,NA,NA
"65","RT @OmPrakashINC: @avsviks @narendramodi Me too
#StepDownModi",FALSE,0,NA,2020-06-01 12:32:05,FALSE,NA,"1267433737047937026",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aliraza19940",1,TRUE,FALSE,NA,NA
"66","RT @nitin_gadkari: The cabinet under the chairmanship of Hon'ble Prime Minister has taken historical decisions for MSME Sector, street vend…",FALSE,0,NA,2020-06-01 12:32:05,FALSE,NA,"1267433736351727620",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmPraka42583942",129,TRUE,FALSE,NA,NA
"67","@NidarNaari @Twitter @narendramodi @BhavikaKapoor5 @jack They don't realise that he's an elected leader! They don't… https://t.co/6KYjbB1kOo",FALSE,1,"NidarNaari",2020-06-01 12:32:04,TRUE,"1267432748949659648","1267433733696524296","786624032665919488","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhargavviB",0,FALSE,FALSE,NA,NA
"68","RT @PMOIndia: In normal times, the celebrations would have surely been bigger.

Had it not been for the global pandemic, I would have loved…",FALSE,0,NA,2020-06-01 12:32:02,FALSE,NA,"1267433726990061568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chakshaysingh26",665,TRUE,FALSE,NA,NA
"69","@HMOIndia @PMOIndia @narendramodi  are we serious about one India? Isn't it an attempt to divide/weaken India! https://t.co/g1JHUKUWU0",FALSE,0,"HMOIndia",2020-06-01 12:32:02,FALSE,NA,"1267433723726753794","2541363451","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sss1482",0,FALSE,FALSE,NA,NA
"70","RT @RadhikaBarman5: I do not follow @narendramodi 

Pass it on",FALSE,0,NA,2020-06-01 12:32:01,FALSE,NA,"1267433721256382465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KibaVenisha",1,TRUE,FALSE,NA,NA
"71","RT @PMOIndia: The country has seen rapid progress in setting up 22 more AIIMS.

Over the last five years, we have been able to add over 30,…",FALSE,0,NA,2020-06-01 12:32:00,FALSE,NA,"1267433718634942465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NigrahTalaviya",1076,TRUE,FALSE,NA,NA
"72","RT @Sunil_Deodhar: PRC in #JammuAndKashmir is a history now.

Govt of J&amp;K notifies new Domicile rules.

Now, Kashmiri Hindus who were force…",FALSE,0,NA,2020-06-01 12:31:59,FALSE,NA,"1267433713706524672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sharanjanasain1",446,TRUE,FALSE,NA,NA
"73","@NiyatiS60334057 @DrRPNishank @narendramodi @RahulKaswanMP @drharshvardhan @SwetaSinghAT @anjanaomkashyap I strongl… https://t.co/EKnHdDhcM3",FALSE,0,"NiyatiS60334057",2020-06-01 12:31:57,TRUE,"1267409090067812353","1267433704516997121","1213078217512247299","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GovindSoni0512",0,FALSE,FALSE,NA,NA
"74","RT @viraj36513120: Hello sir I need your help. My father need an liver transplant. He’s suffering from liver cirrhosis and ascites. I hope…",FALSE,0,NA,2020-06-01 12:31:57,FALSE,NA,"1267433704005173250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","viraj36513120",1,TRUE,FALSE,NA,NA
"75","RT @davidfrawleyved: India under @narendramodi has taken a responsible approach to counter both the health and economic dangers brought out…",FALSE,0,NA,2020-06-01 12:31:57,FALSE,NA,"1267433703136878592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sharanjanasain1",1152,TRUE,FALSE,NA,NA
"76","I do not follow @narendramodi 

Pass it on https://t.co/OD0QUbyiK0",FALSE,0,NA,2020-06-01 12:31:56,FALSE,NA,"1267433701354270722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UsmanTheKing4",0,FALSE,FALSE,NA,NA
"77","Ras Al Khaimah: Praveen Shetty hired chartered flight to land in M'luru on Monday

 https://t.co/E754ICIPKW… https://t.co/tddRCaSZUH",FALSE,0,NA,2020-06-01 12:31:54,TRUE,NA,"1267433693397880834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daijiworldnews",0,FALSE,FALSE,NA,NA
"78","RT @AmitJai06686667: @narendramodi @nsitharaman @GST_Council @cbic_india @minmsme @FinMinIndia 

#WaiveGstLateFees #GST #GSTAmnesty #MSMEs…",FALSE,0,NA,2020-06-01 12:31:54,FALSE,NA,"1267433691762098176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HARIOMS50107084",12,TRUE,FALSE,NA,NA
